Date,Symbol,Open,High,Low,Close,Volume
2023-01-19T04:30:00.000Z,SAZEW,44.02000045776367,46.9900016784668,44.02000045776367,45.11000061035156,8000
2023-01-20T04:30:00.000Z,SAZEW,45.349998474121094,46,45.20000076293945,45.81999969482422,22500
2023-01-23T04:30:00.000Z,SAZEW,44.79999923706055,45.400001525878906,44.5,45.20000076293945,9000
2023-01-24T04:30:00.000Z,SAZEW,45.5,45.95000076293945,45.15999984741211,45.43000030517578,22000
2023-01-25T04:30:00.000Z,SAZEW,45.65999984741211,46.900001525878906,45.65999984741211,46.130001068115234,34000
2023-01-26T04:30:00.000Z,SAZEW,46,49.58000183105469,46,48.650001525878906,154500
2023-01-27T04:30:00.000Z,SAZEW,48.04999923706055,48.79999923706055,46.099998474121094,48,45500
2023-01-30T04:30:00.000Z,SAZEW,48.70000076293945,49.400001525878906,48,48,29000
2023-01-31T04:30:00.000Z,SAZEW,48.70000076293945,49.04999923706055,48,48.2400016784668,40000
2023-02-01T04:30:00.000Z,SAZEW,47.119998931884766,48.810001373291016,47.119998931884766,48.20000076293945,8000
2023-02-02T04:30:00.000Z,SAZEW,48,48.349998474121094,47.599998474121094,48.20000076293945,28000
2023-02-03T04:30:00.000Z,SAZEW,48.5,49.25,47.5,47.970001220703125,37500
2023-02-06T04:30:00.000Z,SAZEW,47.599998474121094,48.689998626708984,47.0099983215332,47.470001220703125,26500
2023-02-07T04:30:00.000Z,SAZEW,47.40999984741211,47.900001525878906,46,46.25,128000
2023-02-08T04:30:00.000Z,SAZEW,46.599998474121094,49.709999084472656,46.599998474121094,49.560001373291016,615500
2023-02-09T04:30:00.000Z,SAZEW,49.400001525878906,50,48.9900016784668,49.47999954223633,351500
2023-02-10T04:30:00.000Z,SAZEW,48.75,51.45000076293945,48.5,49.959999084472656,463000
2023-02-13T04:30:00.000Z,SAZEW,50.9900016784668,51.75,50.209999084472656,50.310001373291016,216500
2023-02-14T04:30:00.000Z,SAZEW,50.5,54.08000183105469,50.349998474121094,52.040000915527344,1670500
2023-02-15T04:30:00.000Z,SAZEW,52.4900016784668,53,51.29999923706055,51.86000061035156,218500
2023-02-16T04:30:00.000Z,SAZEW,52.29999923706055,54.400001525878906,51.29999923706055,53.369998931884766,500500
2023-02-17T04:30:00.000Z,SAZEW,53.5,57.20000076293945,53.0099983215332,56.310001373291016,949500
2023-02-20T04:30:00.000Z,SAZEW,59,59,56,58.22999954223633,1071500
2023-02-21T04:30:00.000Z,SAZEW,61,61,55.29999923706055,55.959999084472656,1507500
2023-02-22T04:30:00.000Z,SAZEW,56,56.400001525878906,54.40999984741211,54.93000030517578,413000
2023-02-23T04:30:00.000Z,SAZEW,54.29999923706055,56,53.099998474121094,54.349998474121094,636000
2023-02-24T04:30:00.000Z,SAZEW,54.54999923706055,56.45000076293945,54,55.43000030517578,650500
2023-02-27T04:30:00.000Z,SAZEW,57.9900016784668,57.9900016784668,51.5099983215332,52.689998626708984,861500
2023-02-28T04:30:00.000Z,SAZEW,52.650001525878906,53.25,51.5,52.5,147500
2023-03-01T04:30:00.000Z,SAZEW,52,52.5,50.54999923706055,51.599998474121094,120000
2023-03-02T04:30:00.000Z,SAZEW,52.45000076293945,52.45000076293945,50.5,50.54999923706055,151000
2023-03-03T04:30:00.000Z,SAZEW,50,51.25,49.97999954223633,50.5,166000
2023-03-06T04:30:00.000Z,SAZEW,50.5,54.279998779296875,50.5,54.279998779296875,1128500
2023-03-07T04:30:00.000Z,SAZEW,54.75,55.349998474121094,52.70000076293945,52.97999954223633,227500
2023-03-08T04:30:00.000Z,SAZEW,53.25,53.400001525878906,52.20000076293945,52.31999969482422,49500
2023-03-09T04:30:00.000Z,SAZEW,52.9900016784668,54.2400016784668,52.40999984741211,53.34000015258789,315000
2023-03-10T04:30:00.000Z,SAZEW,53.150001525878906,54.75,52.75,53.400001525878906,263000
2023-03-13T04:30:00.000Z,SAZEW,53.9900016784668,54.29999923706055,52.54999923706055,52.9900016784668,134500
2023-03-14T04:30:00.000Z,SAZEW,52.61000061035156,52.61000061035156,51.54999923706055,51.83000183105469,79000
2023-03-15T04:30:00.000Z,SAZEW,51.900001525878906,53.25,51.29999923706055,52.470001220703125,536000
2023-03-16T04:30:00.000Z,SAZEW,52.900001525878906,55.400001525878906,52.5,54.11000061035156,2076000
2023-03-17T04:30:00.000Z,SAZEW,54.900001525878906,55,53.29999923706055,53.459999084472656,315500
2023-03-20T04:30:00.000Z,SAZEW,53,53.599998474121094,52.209999084472656,52.47999954223633,104000
2023-03-21T04:30:00.000Z,SAZEW,52.52000045776367,53.29999923706055,52,52.099998474121094,516500
2023-03-22T04:30:00.000Z,SAZEW,52.150001525878906,52.150001525878906,50.400001525878906,50.52000045776367,176500
2023-03-23T04:30:00.000Z,SAZEW,50.52000045776367,50.52000045776367,50.52000045776367,50.52000045776367,0
2023-03-24T04:30:00.000Z,SAZEW,50.4900016784668,50.4900016784668,48.75,48.93000030517578,59000
2023-03-27T04:30:00.000Z,SAZEW,48.5099983215332,49.779998779296875,48.0099983215332,48.599998474121094,148000
2023-03-28T04:30:00.000Z,SAZEW,47.709999084472656,48.02000045776367,47.04999923706055,47.16999816894531,464500
2023-03-29T04:30:00.000Z,SAZEW,47.5,48.279998779296875,45.02000045776367,45.40999984741211,405000
2023-03-30T04:30:00.000Z,SAZEW,45.7400016784668,45.7400016784668,44.349998474121094,45.189998626708984,79000
2023-03-31T04:30:00.000Z,SAZEW,45.5,45.72999954223633,45,45.40999984741211,46000
2023-04-03T04:30:00.000Z,SAZEW,44.9900016784668,45.38999938964844,44.5,44.709999084472656,44000
2023-04-04T04:30:00.000Z,SAZEW,44.5099983215332,45.20000076293945,44.5099983215332,44.959999084472656,41500
2023-04-05T04:30:00.000Z,SAZEW,45.25,45.900001525878906,45.099998474121094,45.279998779296875,49500
2023-04-06T04:30:00.000Z,SAZEW,45.5,46,45.349998474121094,45.540000915527344,369000
2023-04-07T04:30:00.000Z,SAZEW,46.099998474121094,46.849998474121094,45.540000915527344,45.91999816894531,209500
2023-04-10T04:30:00.000Z,SAZEW,45.400001525878906,45.400001525878906,44.95000076293945,45.060001373291016,29000
2023-04-11T04:30:00.000Z,SAZEW,44.70000076293945,45,44.599998474121094,44.810001373291016,77000
2023-04-12T04:30:00.000Z,SAZEW,44.11000061035156,45.88999938964844,44.099998474121094,44.77000045776367,66500
2023-04-13T04:30:00.000Z,SAZEW,45.599998474121094,45.79999923706055,44.77000045776367,44.9900016784668,105500
2023-04-14T04:30:00.000Z,SAZEW,44.9900016784668,44.9900016784668,44.9900016784668,44.9900016784668,0
2023-04-17T04:30:00.000Z,SAZEW,46,47.5,45.95000076293945,46.91999816894531,507500
2023-04-18T04:30:00.000Z,SAZEW,50,50.43000030517578,48.5099983215332,50.38999938964844,1060500
2023-04-19T04:30:00.000Z,SAZEW,52,54.15999984741211,51.5,54.15999984741211,1374000
2023-04-20T04:30:00.000Z,SAZEW,56,56.400001525878906,52.720001220703125,53.040000915527344,854500
2023-04-21T04:30:00.000Z,SAZEW,53.040000915527344,53.040000915527344,53.040000915527344,53.040000915527344,0
2023-04-24T04:30:00.000Z,SAZEW,53.040000915527344,53.040000915527344,53.040000915527344,53.040000915527344,0
2023-04-25T04:30:00.000Z,SAZEW,53.040000915527344,53.040000915527344,53.040000915527344,53.040000915527344,0
2023-04-26T04:30:00.000Z,SAZEW,52.29999923706055,53.4900016784668,52,53.0099983215332,289000
2023-04-27T04:30:00.000Z,SAZEW,53,55.63999938964844,52.75,54.13999938964844,650000
2023-04-28T04:30:00.000Z,SAZEW,54.689998626708984,55.52000045776367,53.5,53.54999923706055,299000
2023-05-01T04:30:00.000Z,SAZEW,53.54999923706055,53.54999923706055,53.54999923706055,53.54999923706055,0
2023-05-02T04:30:00.000Z,SAZEW,54,55,53.25,53.52000045776367,186500
2023-05-03T04:30:00.000Z,SAZEW,52.5,53.79999923706055,52.0099983215332,52.2599983215332,223000
2023-05-04T04:30:00.000Z,SAZEW,52,52.779998779296875,51.70000076293945,51.880001068115234,104500
2023-05-05T04:30:00.000Z,SAZEW,51.5099983215332,51.95000076293945,51.150001525878906,51.310001373291016,97500
2023-05-08T04:30:00.000Z,SAZEW,51.29999923706055,53.439998626708984,50.2599983215332,52.400001525878906,423000
2023-05-09T04:30:00.000Z,SAZEW,52.0099983215332,52.25,50.810001373291016,50.9900016784668,204000
2023-05-10T04:30:00.000Z,SAZEW,50.0099983215332,52,50,50.150001525878906,131500
2023-05-11T04:30:00.000Z,SAZEW,50.790000915527344,51.5,50.5,50.61000061035156,82000
2023-05-12T04:30:00.000Z,SAZEW,50.599998474121094,51.5,50.599998474121094,50.9900016784668,43000
2023-05-15T04:30:00.000Z,SAZEW,50.29999923706055,53,50.29999923706055,52.290000915527344,292000
2023-05-16T04:30:00.000Z,SAZEW,52.70000076293945,53.70000076293945,51.5,51.61000061035156,153000
2023-05-17T04:30:00.000Z,SAZEW,51.5,51.970001220703125,51,51.220001220703125,108000
2023-05-18T04:30:00.000Z,SAZEW,51.880001068115234,51.880001068115234,50.79999923706055,50.970001220703125,96500
2023-05-19T04:30:00.000Z,SAZEW,50.79999923706055,52,50.79999923706055,51.04999923706055,76500
2023-05-22T04:30:00.000Z,SAZEW,51.04999923706055,51.40999984741211,50,50.060001373291016,131000
2023-05-23T04:30:00.000Z,SAZEW,49.599998474121094,50.4900016784668,49.52000045776367,49.599998474121094,31500
2023-05-24T04:30:00.000Z,SAZEW,49.099998474121094,50,49.099998474121094,49.959999084472656,36000
2023-05-25T04:30:00.000Z,SAZEW,49.709999084472656,49.79999923706055,48.5,49.0099983215332,38000
2023-05-26T04:30:00.000Z,SAZEW,48.5,49.20000076293945,48.5,48.849998474121094,34500
2023-05-29T04:30:00.000Z,SAZEW,49.5,49.77000045776367,48.900001525878906,49,57500
2023-05-30T04:30:00.000Z,SAZEW,49.47999954223633,49.47999954223633,48.709999084472656,49.029998779296875,42000
