Date,Symbol,Open,High,Low,Close,Volume
2023-01-19T04:30:00.000Z,SYS,481.989990234375,488,479,480.2900085449219,446402
2023-01-20T04:30:00.000Z,SYS,479,484,473,477.6000061035156,256925
2023-01-23T04:30:00.000Z,SYS,480.5,482.8999938964844,475,478.80999755859375,79845
2023-01-24T04:30:00.000Z,SYS,478.80999755859375,483.8500061035156,470.20001220703125,475.8299865722656,260335
2023-01-25T04:30:00.000Z,SYS,480,484.8999938964844,469,473.0799865722656,861650
2023-01-26T04:30:00.000Z,SYS,473.67999267578125,480.5,471,474.05999755859375,934245
2023-01-27T04:30:00.000Z,SYS,477,477.94000244140625,459.010009765625,461.9599914550781,1062121
2023-01-30T04:30:00.000Z,SYS,463,464.04998779296875,451.010009765625,452.1300048828125,350886
2023-01-31T04:30:00.000Z,SYS,458,462.95001220703125,453,458.0199890136719,688756
2023-02-01T04:30:00.000Z,SYS,460.010009765625,463,455,455.9700012207031,217983
2023-02-02T04:30:00.000Z,SYS,453.5,464.8999938964844,453.5,461.82000732421875,433983
2023-02-03T04:30:00.000Z,SYS,465.6499938964844,469,450,455.05999755859375,793417
2023-02-06T04:30:00.000Z,SYS,458.989990234375,460,454.5,457.6400146484375,586180
2023-02-07T04:30:00.000Z,SYS,458.75,488.1000061035156,456.04998779296875,482.9100036621094,1770068
2023-02-08T04:30:00.000Z,SYS,485.5,498,485.5,493.42999267578125,686338
2023-02-09T04:30:00.000Z,SYS,496.989990234375,500,485.75,488.7699890136719,802134
2023-02-10T04:30:00.000Z,SYS,487.1000061035156,489,480,485.5799865722656,682907
2023-02-13T04:30:00.000Z,SYS,481.010009765625,487.989990234375,470.7099914550781,472.3900146484375,309789
2023-02-14T04:30:00.000Z,SYS,476.8999938964844,476.8999938964844,460.2099914550781,461.54998779296875,480563
2023-02-15T04:30:00.000Z,SYS,459,476,458.5,473.2200012207031,456048
2023-02-16T04:30:00.000Z,SYS,475.1000061035156,483.3999938964844,472,474.04998779296875,538151
2023-02-17T04:30:00.000Z,SYS,476.989990234375,483.5,470,479.8800048828125,345703
2023-02-20T04:30:00.000Z,SYS,482,495,481.1000061035156,487.3500061035156,742849
2023-02-21T04:30:00.000Z,SYS,489.5,499.5,485.1000061035156,496.29998779296875,626151
2023-02-22T04:30:00.000Z,SYS,499,504.5,496,497.6000061035156,528514
2023-02-23T04:30:00.000Z,SYS,496,496.8999938964844,487,493.25,337554
2023-02-24T04:30:00.000Z,SYS,494,495.5,489.0400085449219,494.19000244140625,226807
2023-02-27T04:30:00.000Z,SYS,492.79998779296875,499,490,493.7200012207031,159271
2023-02-28T04:30:00.000Z,SYS,490.04998779296875,499.739990234375,475.8999938964844,479.4800109863281,612324
2023-03-01T04:30:00.000Z,SYS,478.989990234375,481,468.1000061035156,476.9100036621094,526911
2023-03-02T04:30:00.000Z,SYS,478.8900146484375,484,471.5,473.0400085449219,412386
2023-03-03T04:30:00.000Z,SYS,473,484.8500061035156,470.1099853515625,483.05999755859375,492129
2023-03-06T04:30:00.000Z,SYS,486,489.9700012207031,482.2200012207031,483.9200134277344,362806
2023-03-07T04:30:00.000Z,SYS,484.010009765625,487.5199890136719,481.05999755859375,485.67999267578125,229153
2023-03-08T04:30:00.000Z,SYS,487.5,491,486.8599853515625,487.2900085449219,181600
2023-03-09T04:30:00.000Z,SYS,488.8999938964844,491,486,487.0299987792969,260659
2023-03-10T04:30:00.000Z,SYS,487.1000061035156,493.989990234375,481,492.5299987792969,382764
2023-03-13T04:30:00.000Z,SYS,495.70001220703125,499,492,492.2799987792969,408102
2023-03-14T04:30:00.000Z,SYS,492.2099914550781,497,492,494.510009765625,286178
2023-03-15T04:30:00.000Z,SYS,492.1099853515625,495.95001220703125,484,489.2200012207031,337970
2023-03-16T04:30:00.000Z,SYS,488.8999938964844,492.44000244140625,483.6000061035156,484.6300048828125,426471
2023-03-17T04:30:00.000Z,SYS,484.6300048828125,489,459.5899963378906,466.25,4075478
2023-03-20T04:30:00.000Z,SYS,468.8999938964844,473.989990234375,467.8999938964844,470.8699951171875,232295
2023-03-21T04:30:00.000Z,SYS,472.9800109863281,473,468,469.6099853515625,194626
2023-03-22T04:30:00.000Z,SYS,470,471.489990234375,462.1000061035156,463.1499938964844,176961
2023-03-23T04:30:00.000Z,SYS,463.1499938964844,463.1499938964844,463.1499938964844,463.1499938964844,0
2023-03-24T04:30:00.000Z,SYS,467.5,467.5,456,457.6499938964844,84304
2023-03-27T04:30:00.000Z,SYS,459.8800048828125,468,459,467.1700134277344,147167
2023-03-28T04:30:00.000Z,SYS,468,469,464.1499938964844,465.9100036621094,90317
2023-03-29T04:30:00.000Z,SYS,466.010009765625,469,462.29998779296875,463.2300109863281,128805
2023-03-30T04:30:00.000Z,SYS,463.239990234375,464.75,460,462.2200012207031,163329
2023-03-31T04:30:00.000Z,SYS,464,464,461,462.05999755859375,148918
2023-04-03T04:30:00.000Z,SYS,464.989990234375,470,461,466.7200012207031,103617
2023-04-04T04:30:00.000Z,SYS,466.010009765625,467,465,465.6499938964844,57728
2023-04-05T04:30:00.000Z,SYS,468.9800109863281,469,465,467.0799865722656,100701
2023-04-06T04:30:00.000Z,SYS,468.8999938964844,473.0199890136719,467.5,472.05999755859375,110205
2023-04-07T04:30:00.000Z,SYS,475.25,475.25,468.1000061035156,469.1700134277344,59903
2023-04-10T04:30:00.000Z,SYS,469.9599914550781,469.9599914550781,463.010009765625,463.7799987792969,30130
2023-04-11T04:30:00.000Z,SYS,465,466.3999938964844,464,465.95001220703125,38760
2023-04-12T04:30:00.000Z,SYS,467.1000061035156,484.989990234375,467.1000061035156,483.0400085449219,416645
2023-04-13T04:30:00.000Z,SYS,487,490,482,482.8900146484375,226131
2023-04-14T04:30:00.000Z,SYS,482.8900146484375,482.8900146484375,482.8900146484375,482.8900146484375,0
2023-04-17T04:30:00.000Z,SYS,486,487,478,478.3299865722656,121171
2023-04-18T04:30:00.000Z,SYS,480,482,475,480.3500061035156,178608
2023-04-19T04:30:00.000Z,SYS,461,466.5,449,463.4200134277344,942217
2023-04-20T04:30:00.000Z,SYS,462,463.989990234375,457.3500061035156,462.4599914550781,258739
2023-04-21T04:30:00.000Z,SYS,462.4599914550781,462.4599914550781,462.4599914550781,462.4599914550781,0
2023-04-24T04:30:00.000Z,SYS,462.4599914550781,462.4599914550781,462.4599914550781,462.4599914550781,0
2023-04-25T04:30:00.000Z,SYS,462.4599914550781,462.4599914550781,462.4599914550781,462.4599914550781,0
2023-04-26T04:30:00.000Z,SYS,461,470,459,461.82000732421875,451019
2023-04-27T04:30:00.000Z,SYS,462,466.70001220703125,462,465.6499938964844,462347
2023-04-28T04:30:00.000Z,SYS,469.8999938964844,470,444,454.9200134277344,2027881
2023-05-01T04:30:00.000Z,SYS,454.9200134277344,454.9200134277344,454.9200134277344,454.9200134277344,0
2023-05-02T04:30:00.000Z,SYS,455,455.989990234375,447,449.8699951171875,677453
2023-05-03T04:30:00.000Z,SYS,450,452,438.5,440.4200134277344,580196
2023-05-04T04:30:00.000Z,SYS,439.9800109863281,450,428.5199890136719,448.3399963378906,1441953
