Date,Symbol,Open,High,Low,Close,Volume
2023-01-19T04:30:00.000Z,AIRLINK,21.270000457763672,22.75,21.25,22.489999771118164,580000
2023-01-20T04:30:00.000Z,AIRLINK,22.3700008392334,22.989999771118164,21.299999237060547,22.010000228881836,686000
2023-01-23T04:30:00.000Z,AIRLINK,21.030000686645508,21.5,20.649999618530273,21.31999969482422,31000
2023-01-24T04:30:00.000Z,AIRLINK,21.940000534057617,21.940000534057617,21.299999237060547,21.489999771118164,117500
2023-01-25T04:30:00.000Z,AIRLINK,21.5,22.5,21.5,21.90999984741211,303500
2023-01-26T04:30:00.000Z,AIRLINK,22.799999237060547,23.549999237060547,22.149999618530273,23.549999237060547,367000
2023-01-27T04:30:00.000Z,AIRLINK,24,24.350000381469727,22.75,22.780000686645508,580000
2023-01-30T04:30:00.000Z,AIRLINK,23.690000534057617,24.479999542236328,22.75,22.8700008392334,263000
2023-01-31T04:30:00.000Z,AIRLINK,23.299999237060547,24.579999923706055,23.290000915527344,23.690000534057617,338500
2023-02-01T04:30:00.000Z,AIRLINK,23.8799991607666,24.389999389648438,23.450000762939453,23.510000228881836,52000
2023-02-02T04:30:00.000Z,AIRLINK,23.010000228881836,23.700000762939453,22.899999618530273,23.110000610351562,34000
2023-02-03T04:30:00.000Z,AIRLINK,23,23.190000534057617,22.850000381469727,23.049999237060547,12500
2023-02-06T04:30:00.000Z,AIRLINK,23.5,23.5,22.75,23.280000686645508,176000
2023-02-07T04:30:00.000Z,AIRLINK,23.239999771118164,23.450000762939453,22.809999465942383,22.940000534057617,180000
2023-02-08T04:30:00.000Z,AIRLINK,23.280000686645508,23.309999465942383,22.950000762939453,23.09000015258789,55500
2023-02-09T04:30:00.000Z,AIRLINK,23.25,24,23,23.84000015258789,305000
2023-02-10T04:30:00.000Z,AIRLINK,23.299999237060547,23.75,22.969999313354492,22.989999771118164,222500
2023-02-13T04:30:00.000Z,AIRLINK,23,24,23,23.5,1581500
2023-02-14T04:30:00.000Z,AIRLINK,23.110000610351562,23.5,23.100000381469727,23.260000228881836,38500
2023-02-15T04:30:00.000Z,AIRLINK,23.450000762939453,23.479999542236328,23.110000610351562,23.110000610351562,5500
2023-02-16T04:30:00.000Z,AIRLINK,23.649999618530273,23.739999771118164,23.110000610351562,23.479999542236328,433000
2023-02-17T04:30:00.000Z,AIRLINK,23.5,23.559999465942383,23.200000762939453,23.209999084472656,90500
2023-02-20T04:30:00.000Z,AIRLINK,23.110000610351562,23.389999389648438,22.5,22.850000381469727,83500
2023-02-21T04:30:00.000Z,AIRLINK,23.09000015258789,23.100000381469727,22.59000015258789,22.6200008392334,24500
2023-02-22T04:30:00.000Z,AIRLINK,22.649999618530273,22.75,22.649999618530273,22.709999084472656,8500
2023-02-23T04:30:00.000Z,AIRLINK,23,23,22.510000228881836,22.829999923706055,764500
2023-02-24T04:30:00.000Z,AIRLINK,22.309999465942383,22.969999313354492,22.1299991607666,22.360000610351562,68500
2023-02-27T04:30:00.000Z,AIRLINK,21.850000381469727,22.270000457763672,21.850000381469727,21.8799991607666,8500
2023-02-28T04:30:00.000Z,AIRLINK,21.799999237060547,21.799999237060547,21.299999237060547,21.399999618530273,38000
2023-03-01T04:30:00.000Z,AIRLINK,21.25,21.25,20.899999618530273,21.040000915527344,26000
2023-03-02T04:30:00.000Z,AIRLINK,20.600000381469727,21.299999237060547,20.600000381469727,20.90999984741211,294500
2023-03-03T04:30:00.000Z,AIRLINK,21.760000228881836,21.790000915527344,20.450000762939453,21.059999465942383,26500
2023-03-06T04:30:00.000Z,AIRLINK,21.110000610351562,21.649999618530273,20.899999618530273,21.219999313354492,179500
